year,crops,irr,nat_yield,scenario,region_code,irr_label
55,barley_spring,2,3.1756633995849524,neon_19_to_14,TA,Dry
55,corn_grain,1,7.685354925753463,neon_19_to_14,TA,Irrigated
55,corn_grain,2,7.419662215068052,neon_19_to_14,TA,Dry
55,corn_silage,1,30.11416251504756,neon_19_to_14,TA,Irrigated
55,corn_silage,2,22.493191696982148,neon_19_to_14,TA,Dry
55,cotton_upland,1,0.8888797487346071,neon_19_to_14,TA,Irrigated
55,cotton_upland,2,0.984147314739588,neon_19_to_14,TA,Dry
55,hay_alfalfa,1,10.365954407280666,neon_19_to_14,TA,Irrigated
55,hay_alfalfa,2,4.389030494335538,neon_19_to_14,TA,Dry
55,hay_non_alfalfa,1,5.255050809887085,neon_19_to_14,TA,Irrigated
55,hay_non_alfalfa,2,4.425333522795676,neon_19_to_14,TA,Dry
55,oats_fall,2,1.1482811518766083,neon_19_to_14,TA,Dry
55,oats_spring,1,3.4396914801594165,neon_19_to_14,TA,Irrigated
55,oats_spring,2,2.1554282055689753,neon_19_to_14,TA,Dry
55,potatoes_fall,1,49.84739393681977,neon_19_to_14,TA,Irrigated
55,potatoes_summer,2,25.266216993741413,neon_19_to_14,TA,Dry
55,rice,1,6.487354466933706,neon_19_to_14,TA,Irrigated
55,soybeans,1,2.6573782874588487,neon_19_to_14,TA,Irrigated
55,soybeans,2,2.1282323270187287,neon_19_to_14,TA,Dry
55,sugarbeets,1,61.20997083776351,neon_19_to_14,TA,Irrigated
55,wheat_durum,2,2.4650959921493683,neon_19_to_14,TA,Dry
55,wheat_spring,1,4.44034470298812,neon_19_to_14,TA,Irrigated
55,wheat_spring,2,3.570562626022745,neon_19_to_14,TA,Dry
55,wheat_winter,1,3.3097322965194387,neon_19_to_14,TA,Irrigated
55,wheat_winter,2,2.8379603351989413,neon_19_to_14,TA,Dry
56,barley_spring,1,6.60216983778053,neon_19_to_14,TA,Irrigated
56,barley_spring,2,3.179103507171645,neon_19_to_14,TA,Dry
56,corn_grain,1,7.706282583130514,neon_19_to_14,TA,Irrigated
56,corn_grain,2,7.470101936102515,neon_19_to_14,TA,Dry
56,corn_silage,1,29.53602010101322,neon_19_to_14,TA,Irrigated
56,corn_silage,2,22.610750012277702,neon_19_to_14,TA,Dry
56,cotton_upland,1,0.8795549130095527,neon_19_to_14,TA,Irrigated
56,cotton_upland,2,0.9905479736402382,neon_19_to_14,TA,Dry
56,hay_alfalfa,1,10.364211531136222,neon_19_to_14,TA,Irrigated
56,hay_alfalfa,2,4.356554548712403,neon_19_to_14,TA,Dry
56,hay_non_alfalfa,1,5.255176134776176,neon_19_to_14,TA,Irrigated
56,hay_non_alfalfa,2,4.454290111300926,neon_19_to_14,TA,Dry
56,oats_fall,2,1.1604206519375175,neon_19_to_14,TA,Dry
56,oats_spring,1,3.437282048811368,neon_19_to_14,TA,Irrigated
56,oats_spring,2,2.1721571477237176,neon_19_to_14,TA,Dry
56,potatoes_fall,1,50.05494318306051,neon_19_to_14,TA,Irrigated
56,potatoes_summer,2,26.45254983421061,neon_19_to_14,TA,Dry
56,rice,1,6.512695249044462,neon_19_to_14,TA,Irrigated
56,soybeans,1,2.661458008550958,neon_19_to_14,TA,Irrigated
56,soybeans,2,2.120260954813703,neon_19_to_14,TA,Dry
56,sugarbeets,1,62.13204447693461,neon_19_to_14,TA,Irrigated
56,wheat_durum,2,2.5134962207063776,neon_19_to_14,TA,Dry
56,wheat_spring,1,4.4284937820731365,neon_19_to_14,TA,Irrigated
56,wheat_spring,2,3.59622270755175,neon_19_to_14,TA,Dry
56,wheat_winter,1,3.3923907818897394,neon_19_to_14,TA,Irrigated
56,wheat_winter,2,2.85164213957519,neon_19_to_14,TA,Dry
57,barley_spring,1,6.595601528382893,neon_19_to_14,TA,Irrigated
57,barley_spring,2,3.1853533836998515,neon_19_to_14,TA,Dry
57,corn_grain,1,7.737561857574113,neon_19_to_14,TA,Irrigated
57,corn_grain,2,7.447163932481025,neon_19_to_14,TA,Dry
57,corn_silage,1,30.180922385900704,neon_19_to_14,TA,Irrigated
57,corn_silage,2,22.64497041708382,neon_19_to_14,TA,Dry
57,cotton_upland,1,0.897605851458935,neon_19_to_14,TA,Irrigated
57,cotton_upland,2,0.9767217930855032,neon_19_to_14,TA,Dry
57,hay_alfalfa,1,10.369451661345733,neon_19_to_14,TA,Irrigated
57,hay_alfalfa,2,4.350031144163984,neon_19_to_14,TA,Dry
57,hay_non_alfalfa,1,5.2566158700120225,neon_19_to_14,TA,Irrigated
57,hay_non_alfalfa,2,4.421862066694696,neon_19_to_14,TA,Dry
57,oats_fall,2,1.1181401282134344,neon_19_to_14,TA,Dry
57,oats_spring,1,3.446191733876616,neon_19_to_14,TA,Irrigated
57,oats_spring,2,2.180997045911204,neon_19_to_14,TA,Dry
57,potatoes_fall,1,49.89356789858544,neon_19_to_14,TA,Irrigated
57,potatoes_summer,2,25.592654976325775,neon_19_to_14,TA,Dry
57,rice,1,6.526637355717899,neon_19_to_14,TA,Irrigated
57,soybeans,1,2.6712846672618062,neon_19_to_14,TA,Irrigated
57,soybeans,2,2.070239645800002,neon_19_to_14,TA,Dry
57,sugarbeets,1,62.284269783907575,neon_19_to_14,TA,Irrigated
57,wheat_durum,2,2.4729375875298945,neon_19_to_14,TA,Dry
57,wheat_spring,1,4.501753964610548,neon_19_to_14,TA,Irrigated
57,wheat_spring,2,3.5800802719850795,neon_19_to_14,TA,Dry
57,wheat_winter,1,3.262760630504826,neon_19_to_14,TA,Irrigated
57,wheat_winter,2,2.740341157031863,neon_19_to_14,TA,Dry
58,barley_spring,1,6.607267518790598,neon_19_to_14,TA,Irrigated
58,barley_spring,2,3.1776539224971345,neon_19_to_14,TA,Dry
58,corn_grain,1,7.685214670789584,neon_19_to_14,TA,Irrigated
58,corn_grain,2,7.521362068801024,neon_19_to_14,TA,Dry
58,corn_silage,1,29.259477158825465,neon_19_to_14,TA,Irrigated
58,corn_silage,2,22.847067234335597,neon_19_to_14,TA,Dry
58,cotton_upland,1,0.8733259632826458,neon_19_to_14,TA,Irrigated
58,cotton_upland,2,0.9926903485188627,neon_19_to_14,TA,Dry
58,hay_alfalfa,1,10.355312754885215,neon_19_to_14,TA,Irrigated
58,hay_alfalfa,2,4.392607403200143,neon_19_to_14,TA,Dry
58,hay_non_alfalfa,1,5.25102169026545,neon_19_to_14,TA,Irrigated
58,hay_non_alfalfa,2,4.464808335040907,neon_19_to_14,TA,Dry
58,oats_fall,2,1.0413410599038342,neon_19_to_14,TA,Dry
58,oats_spring,1,3.4277650738354066,neon_19_to_14,TA,Irrigated
58,oats_spring,2,2.1560958388544775,neon_19_to_14,TA,Dry
58,potatoes_fall,1,50.02638053279167,neon_19_to_14,TA,Irrigated
58,potatoes_summer,2,25.93998552340133,neon_19_to_14,TA,Dry
58,rice,1,6.506567982508007,neon_19_to_14,TA,Irrigated
58,soybeans,1,2.6618132470635616,neon_19_to_14,TA,Irrigated
58,soybeans,2,2.208853347402629,neon_19_to_14,TA,Dry
58,sugarbeets,1,60.860982744267986,neon_19_to_14,TA,Irrigated
58,wheat_durum,2,2.4781558461555013,neon_19_to_14,TA,Dry
58,wheat_spring,1,4.395648058771031,neon_19_to_14,TA,Irrigated
58,wheat_spring,2,3.5843734295687835,neon_19_to_14,TA,Dry
58,wheat_winter,1,3.0627714497681,neon_19_to_14,TA,Irrigated
58,wheat_winter,2,2.506362688541716,neon_19_to_14,TA,Dry
59,barley_spring,1,6.583624154412883,neon_19_to_14,TA,Irrigated
59,barley_spring,2,3.1735965761513594,neon_19_to_14,TA,Dry
59,corn_grain,1,7.703426160260479,neon_19_to_14,TA,Irrigated
59,corn_grain,2,7.506406476222658,neon_19_to_14,TA,Dry
59,corn_silage,1,29.771922750888482,neon_19_to_14,TA,Irrigated
59,corn_silage,2,23.02073740918744,neon_19_to_14,TA,Dry
59,cotton_upland,1,0.8762002132550434,neon_19_to_14,TA,Irrigated
59,cotton_upland,2,0.9878844203599163,neon_19_to_14,TA,Dry
59,hay_alfalfa,1,10.361491095950965,neon_19_to_14,TA,Irrigated
59,hay_alfalfa,2,4.426975503220485,neon_19_to_14,TA,Dry
59,hay_non_alfalfa,1,5.254117409358143,neon_19_to_14,TA,Irrigated
59,hay_non_alfalfa,2,4.445983046293144,neon_19_to_14,TA,Dry
59,oats_fall,2,1.3108272613762895,neon_19_to_14,TA,Dry
59,oats_spring,1,3.4369448652201147,neon_19_to_14,TA,Irrigated
59,oats_spring,2,2.1486044763401924,neon_19_to_14,TA,Dry
59,potatoes_fall,1,49.73590248402859,neon_19_to_14,TA,Irrigated
59,potatoes_summer,2,25.90164087679628,neon_19_to_14,TA,Dry
59,rice,1,6.574881887818864,neon_19_to_14,TA,Irrigated
59,soybeans,1,2.6669943911872678,neon_19_to_14,TA,Irrigated
59,soybeans,2,2.177427814254393,neon_19_to_14,TA,Dry
59,sugarbeets,1,61.017879118613116,neon_19_to_14,TA,Irrigated
59,wheat_durum,2,2.479823767055833,neon_19_to_14,TA,Dry
59,wheat_spring,1,4.423904537436303,neon_19_to_14,TA,Irrigated
59,wheat_spring,2,3.5836468587728527,neon_19_to_14,TA,Dry
59,wheat_winter,1,3.358586008376453,neon_19_to_14,TA,Irrigated
59,wheat_winter,2,3.001808285348357,neon_19_to_14,TA,Dry
60,barley_spring,1,6.597540834696403,neon_19_to_14,TA,Irrigated
60,barley_spring,2,3.178322926059136,neon_19_to_14,TA,Dry
60,corn_grain,1,7.6975275727909676,neon_19_to_14,TA,Irrigated
60,corn_grain,2,7.416796177989276,neon_19_to_14,TA,Dry
60,corn_silage,1,29.621896703456457,neon_19_to_14,TA,Irrigated
60,corn_silage,2,22.488262377873358,neon_19_to_14,TA,Dry
60,cotton_upland,1,0.8784699770651311,neon_19_to_14,TA,Irrigated
60,cotton_upland,2,0.986955150298024,neon_19_to_14,TA,Dry
60,hay_alfalfa,1,10.360957584992644,neon_19_to_14,TA,Irrigated
60,hay_alfalfa,2,4.341868199097528,neon_19_to_14,TA,Dry
60,hay_non_alfalfa,1,5.253406720420797,neon_19_to_14,TA,Irrigated
60,hay_non_alfalfa,2,4.4548488746961326,neon_19_to_14,TA,Dry
60,oats_fall,2,1.1715646646030171,neon_19_to_14,TA,Dry
60,oats_spring,1,3.433532003987257,neon_19_to_14,TA,Irrigated
60,oats_spring,2,2.178921482726857,neon_19_to_14,TA,Dry
60,potatoes_fall,1,49.87527971655917,neon_19_to_14,TA,Irrigated
60,potatoes_summer,2,25.642663814564578,neon_19_to_14,TA,Dry
60,rice,1,6.518498362800415,neon_19_to_14,TA,Irrigated
60,soybeans,1,2.665462269061529,neon_19_to_14,TA,Irrigated
60,soybeans,2,2.0514014230469493,neon_19_to_14,TA,Dry
60,sugarbeets,1,61.19410872696927,neon_19_to_14,TA,Irrigated
60,wheat_durum,2,2.518862060488077,neon_19_to_14,TA,Dry
60,wheat_spring,1,4.414008863988192,neon_19_to_14,TA,Irrigated
60,wheat_spring,2,3.5835329744729534,neon_19_to_14,TA,Dry
60,wheat_winter,1,3.3218604786617876,neon_19_to_14,TA,Irrigated
60,wheat_winter,2,2.780895553372809,neon_19_to_14,TA,Dry
61,barley_spring,1,6.606657149962041,neon_19_to_14,TA,Irrigated
61,barley_spring,2,3.1782729682787534,neon_19_to_14,TA,Dry
61,corn_grain,1,7.6838957770290675,neon_19_to_14,TA,Irrigated
61,corn_grain,2,7.460820055584621,neon_19_to_14,TA,Dry
61,corn_silage,1,29.019597272966713,neon_19_to_14,TA,Irrigated
61,corn_silage,2,22.46134531950974,neon_19_to_14,TA,Dry
61,cotton_upland,1,0.8782906091189544,neon_19_to_14,TA,Irrigated
61,cotton_upland,2,0.9989008197084199,neon_19_to_14,TA,Dry
61,hay_alfalfa,1,10.356261571848941,neon_19_to_14,TA,Irrigated
61,hay_alfalfa,2,4.369528241511208,neon_19_to_14,TA,Dry
61,hay_non_alfalfa,1,5.25169758624491,neon_19_to_14,TA,Irrigated
61,hay_non_alfalfa,2,4.495336084669002,neon_19_to_14,TA,Dry
61,oats_fall,2,1.2127392145012792,neon_19_to_14,TA,Dry
61,oats_spring,1,3.4252971689939,neon_19_to_14,TA,Irrigated
61,oats_spring,2,2.168439643325953,neon_19_to_14,TA,Dry
61,potatoes_fall,1,49.97578463777811,neon_19_to_14,TA,Irrigated
61,potatoes_summer,2,25.375169574931043,neon_19_to_14,TA,Dry
61,rice,1,6.482962437192502,neon_19_to_14,TA,Irrigated
61,soybeans,1,2.660364677711062,neon_19_to_14,TA,Irrigated
61,soybeans,2,2.1265059384611056,neon_19_to_14,TA,Dry
61,sugarbeets,1,61.38824561148048,neon_19_to_14,TA,Irrigated
61,wheat_durum,2,2.465839147942182,neon_19_to_14,TA,Dry
61,wheat_spring,1,4.3906361610100175,neon_19_to_14,TA,Irrigated
61,wheat_spring,2,3.574043360658963,neon_19_to_14,TA,Dry
61,wheat_winter,1,3.2608644800335247,neon_19_to_14,TA,Irrigated
61,wheat_winter,2,2.744718666937828,neon_19_to_14,TA,Dry
62,barley_spring,1,6.60359718348283,neon_19_to_14,TA,Irrigated
62,barley_spring,2,3.174590602294451,neon_19_to_14,TA,Dry
62,corn_grain,1,7.693506156450887,neon_19_to_14,TA,Irrigated
62,corn_grain,2,7.474182363681336,neon_19_to_14,TA,Dry
62,corn_silage,1,29.678827827894242,neon_19_to_14,TA,Irrigated
62,corn_silage,2,22.66412693360615,neon_19_to_14,TA,Dry
62,cotton_upland,1,0.8966568811644329,neon_19_to_14,TA,Irrigated
62,cotton_upland,2,0.9870983174473624,neon_19_to_14,TA,Dry
62,hay_alfalfa,1,10.363339672849674,neon_19_to_14,TA,Irrigated
62,hay_alfalfa,2,4.424595258314018,neon_19_to_14,TA,Dry
62,hay_non_alfalfa,1,5.253401645997291,neon_19_to_14,TA,Irrigated
62,hay_non_alfalfa,2,4.4578186965645585,neon_19_to_14,TA,Dry
62,oats_fall,2,1.0835847302650257,neon_19_to_14,TA,Dry
62,oats_spring,1,3.4332443515851563,neon_19_to_14,TA,Irrigated
62,oats_spring,2,2.1491355134563643,neon_19_to_14,TA,Dry
62,potatoes_fall,1,49.90848772667556,neon_19_to_14,TA,Irrigated
62,potatoes_summer,2,25.676699244086564,neon_19_to_14,TA,Dry
62,rice,1,6.497336583189859,neon_19_to_14,TA,Irrigated
62,soybeans,1,2.6602622994291343,neon_19_to_14,TA,Irrigated
62,soybeans,2,2.130178019958046,neon_19_to_14,TA,Dry
62,sugarbeets,1,61.73310220441374,neon_19_to_14,TA,Irrigated
62,wheat_durum,2,2.432784176357831,neon_19_to_14,TA,Dry
62,wheat_spring,1,4.425272209113685,neon_19_to_14,TA,Irrigated
62,wheat_spring,2,3.5684526171487163,neon_19_to_14,TA,Dry
62,wheat_winter,1,3.2474110304412447,neon_19_to_14,TA,Irrigated
62,wheat_winter,2,2.6399770134309737,neon_19_to_14,TA,Dry
63,barley_spring,1,6.5998411294354495,neon_19_to_14,TA,Irrigated
63,barley_spring,2,3.179452693816934,neon_19_to_14,TA,Dry
63,corn_grain,1,7.707918369062066,neon_19_to_14,TA,Irrigated
63,corn_grain,2,7.415993489880487,neon_19_to_14,TA,Dry
63,corn_silage,1,29.591283881632666,neon_19_to_14,TA,Irrigated
63,corn_silage,2,22.51859109278004,neon_19_to_14,TA,Dry
63,cotton_upland,1,0.8785775727981318,neon_19_to_14,TA,Irrigated
63,cotton_upland,2,0.9837761540840186,neon_19_to_14,TA,Dry
63,hay_alfalfa,1,10.363148955317836,neon_19_to_14,TA,Irrigated
63,hay_alfalfa,2,4.322006904868689,neon_19_to_14,TA,Dry
63,hay_non_alfalfa,1,5.25486860605484,neon_19_to_14,TA,Irrigated
63,hay_non_alfalfa,2,4.436669599503353,neon_19_to_14,TA,Dry
63,oats_fall,2,1.1472816367095195,neon_19_to_14,TA,Dry
63,oats_spring,1,3.435138780189255,neon_19_to_14,TA,Irrigated
63,oats_spring,2,2.185252531292788,neon_19_to_14,TA,Dry
63,potatoes_fall,1,49.932621204506454,neon_19_to_14,TA,Irrigated
63,potatoes_summer,2,25.573103639028922,neon_19_to_14,TA,Dry
63,rice,1,6.494090572617436,neon_19_to_14,TA,Irrigated
63,soybeans,1,2.6632985100832083,neon_19_to_14,TA,Irrigated
63,soybeans,2,2.044343314528198,neon_19_to_14,TA,Dry
63,sugarbeets,1,61.443517037554564,neon_19_to_14,TA,Irrigated
63,wheat_durum,2,2.48995467648546,neon_19_to_14,TA,Dry
63,wheat_spring,1,4.416495247922762,neon_19_to_14,TA,Irrigated
63,wheat_spring,2,3.5866790474578476,neon_19_to_14,TA,Dry
63,wheat_winter,1,3.2504462311710345,neon_19_to_14,TA,Irrigated
63,wheat_winter,2,2.7981985418307103,neon_19_to_14,TA,Dry
64,barley_spring,1,6.577030123421099,neon_19_to_14,TA,Irrigated
64,barley_spring,2,3.1725221542558377,neon_19_to_14,TA,Dry
64,corn_grain,1,7.679298429965315,neon_19_to_14,TA,Irrigated
64,corn_grain,2,7.471195973875993,neon_19_to_14,TA,Dry
64,corn_silage,1,29.66292946323181,neon_19_to_14,TA,Irrigated
64,corn_silage,2,22.597158310480193,neon_19_to_14,TA,Dry
64,cotton_upland,1,0.8766169349424004,neon_19_to_14,TA,Irrigated
64,cotton_upland,2,0.9854025541860243,neon_19_to_14,TA,Dry
64,hay_alfalfa,1,10.359362836471295,neon_19_to_14,TA,Irrigated
64,hay_alfalfa,2,4.404379021007169,neon_19_to_14,TA,Dry
64,hay_non_alfalfa,1,5.2524871468942145,neon_19_to_14,TA,Irrigated
64,hay_non_alfalfa,2,4.485239176403053,neon_19_to_14,TA,Dry
64,oats_fall,2,1.202126242482189,neon_19_to_14,TA,Dry
64,oats_spring,1,3.435707896509389,neon_19_to_14,TA,Irrigated
64,oats_spring,2,2.148020733949449,neon_19_to_14,TA,Dry
64,potatoes_fall,1,49.71676861466176,neon_19_to_14,TA,Irrigated
64,potatoes_summer,2,25.735806762406778,neon_19_to_14,TA,Dry
64,rice,1,6.475473585315436,neon_19_to_14,TA,Irrigated
64,soybeans,1,2.6540687190770256,neon_19_to_14,TA,Irrigated
64,soybeans,2,2.1715305348989995,neon_19_to_14,TA,Dry
64,sugarbeets,1,60.39918204099634,neon_19_to_14,TA,Irrigated
64,wheat_durum,2,2.458630044880139,neon_19_to_14,TA,Dry
64,wheat_spring,1,4.413431988720788,neon_19_to_14,TA,Irrigated
64,wheat_spring,2,3.5765445997531726,neon_19_to_14,TA,Dry
64,wheat_winter,1,3.1764213244138526,neon_19_to_14,TA,Irrigated
64,wheat_winter,2,2.773516992831895,neon_19_to_14,TA,Dry
65,barley_spring,1,6.591334775978606,neon_19_to_14,TA,Irrigated
65,barley_spring,2,3.1776044468385094,neon_19_to_14,TA,Dry
65,corn_grain,1,7.688637312877632,neon_19_to_14,TA,Irrigated
65,corn_grain,2,7.467476042892482,neon_19_to_14,TA,Dry
65,corn_silage,1,29.658312990949625,neon_19_to_14,TA,Irrigated
65,corn_silage,2,22.514698990044927,neon_19_to_14,TA,Dry
65,cotton_upland,1,0.8710733033499451,neon_19_to_14,TA,Irrigated
65,cotton_upland,2,0.9863197207465523,neon_19_to_14,TA,Dry
65,hay_alfalfa,1,10.36195237742441,neon_19_to_14,TA,Irrigated
65,hay_alfalfa,2,4.315217031241195,neon_19_to_14,TA,Dry
65,hay_non_alfalfa,1,5.253418653231196,neon_19_to_14,TA,Irrigated
65,hay_non_alfalfa,2,4.445804865088078,neon_19_to_14,TA,Dry
65,oats_fall,2,1.2582797809335242,neon_19_to_14,TA,Dry
65,oats_spring,1,3.4361644522836263,neon_19_to_14,TA,Irrigated
65,oats_spring,2,2.170112658968479,neon_19_to_14,TA,Dry
65,potatoes_fall,1,49.92265479330285,neon_19_to_14,TA,Irrigated
65,potatoes_summer,2,26.082561100746556,neon_19_to_14,TA,Dry
65,rice,1,6.5044916800938655,neon_19_to_14,TA,Irrigated
65,soybeans,1,2.6539870932030794,neon_19_to_14,TA,Irrigated
65,soybeans,2,2.125045630734327,neon_19_to_14,TA,Dry
65,sugarbeets,1,61.43868894381653,neon_19_to_14,TA,Irrigated
65,wheat_durum,2,2.4330927077312205,neon_19_to_14,TA,Dry
65,wheat_spring,1,4.408474458501266,neon_19_to_14,TA,Irrigated
65,wheat_spring,2,3.5613774939813103,neon_19_to_14,TA,Dry
65,wheat_winter,1,3.3132978132142807,neon_19_to_14,TA,Irrigated
65,wheat_winter,2,2.9630790324907164,neon_19_to_14,TA,Dry
66,barley_spring,1,6.58110431303595,neon_19_to_14,TA,Irrigated
66,barley_spring,2,3.1740834731419585,neon_19_to_14,TA,Dry
66,corn_grain,1,7.6858105286632865,neon_19_to_14,TA,Irrigated
66,corn_grain,2,7.447069099279185,neon_19_to_14,TA,Dry
66,corn_silage,1,30.07567164193237,neon_19_to_14,TA,Irrigated
66,corn_silage,2,22.672487487430974,neon_19_to_14,TA,Dry
66,cotton_upland,1,0.8708484450761125,neon_19_to_14,TA,Irrigated
66,cotton_upland,2,0.9770365429802056,neon_19_to_14,TA,Dry
66,hay_alfalfa,1,10.365344786551887,neon_19_to_14,TA,Irrigated
66,hay_alfalfa,2,4.385559979072818,neon_19_to_14,TA,Dry
66,hay_non_alfalfa,1,5.255292388246768,neon_19_to_14,TA,Irrigated
66,hay_non_alfalfa,2,4.420951296834379,neon_19_to_14,TA,Dry
66,oats_fall,2,1.1730454722556694,neon_19_to_14,TA,Dry
66,oats_spring,1,3.4380412030518395,neon_19_to_14,TA,Irrigated
66,oats_spring,2,2.1407544537144325,neon_19_to_14,TA,Dry
66,potatoes_fall,1,49.63191113490662,neon_19_to_14,TA,Irrigated
66,potatoes_summer,2,25.517920122339756,neon_19_to_14,TA,Dry
66,rice,1,6.49934665432323,neon_19_to_14,TA,Irrigated
66,soybeans,1,2.6569675252683744,neon_19_to_14,TA,Irrigated
66,soybeans,2,2.1030345000282904,neon_19_to_14,TA,Dry
66,sugarbeets,1,61.07435877083536,neon_19_to_14,TA,Irrigated
66,wheat_durum,2,2.462834187376335,neon_19_to_14,TA,Dry
66,wheat_spring,1,4.430291462871121,neon_19_to_14,TA,Irrigated
66,wheat_spring,2,3.569252511484005,neon_19_to_14,TA,Dry
66,wheat_winter,1,3.358728807829509,neon_19_to_14,TA,Irrigated
66,wheat_winter,2,2.7448464325515265,neon_19_to_14,TA,Dry
67,barley_spring,1,6.600406448581275,neon_19_to_14,TA,Irrigated
67,barley_spring,2,3.185443574538983,neon_19_to_14,TA,Dry
67,corn_grain,1,7.713446413641062,neon_19_to_14,TA,Irrigated
67,corn_grain,2,7.390340713191621,neon_19_to_14,TA,Dry
67,corn_silage,1,29.797938545647607,neon_19_to_14,TA,Irrigated
67,corn_silage,2,22.54516625617087,neon_19_to_14,TA,Dry
67,cotton_upland,1,0.8739759323709526,neon_19_to_14,TA,Irrigated
67,cotton_upland,2,0.986062284589888,neon_19_to_14,TA,Dry
67,hay_alfalfa,1,10.36733180145497,neon_19_to_14,TA,Irrigated
67,hay_alfalfa,2,4.352210335185948,neon_19_to_14,TA,Dry
67,hay_non_alfalfa,1,5.2564024653535215,neon_19_to_14,TA,Irrigated
67,hay_non_alfalfa,2,4.4239998009558095,neon_19_to_14,TA,Dry
67,oats_fall,2,1.2149614736579355,neon_19_to_14,TA,Dry
67,oats_spring,1,3.441412644881512,neon_19_to_14,TA,Irrigated
67,oats_spring,2,2.1762835316216735,neon_19_to_14,TA,Dry
67,potatoes_fall,1,49.96199712960713,neon_19_to_14,TA,Irrigated
67,potatoes_summer,2,25.557631687471943,neon_19_to_14,TA,Dry
67,rice,1,6.493857069520952,neon_19_to_14,TA,Irrigated
67,soybeans,1,2.662645575810135,neon_19_to_14,TA,Irrigated
67,soybeans,2,2.0617570095550226,neon_19_to_14,TA,Dry
67,sugarbeets,1,61.96279049212313,neon_19_to_14,TA,Irrigated
67,wheat_durum,2,2.505110277581517,neon_19_to_14,TA,Dry
67,wheat_spring,1,4.460084381096323,neon_19_to_14,TA,Irrigated
67,wheat_spring,2,3.587666665200056,neon_19_to_14,TA,Dry
67,wheat_winter,1,3.4510227820998454,neon_19_to_14,TA,Irrigated
67,wheat_winter,2,2.9135930918172908,neon_19_to_14,TA,Dry
68,barley_spring,1,6.596717508906037,neon_19_to_14,TA,Irrigated
68,barley_spring,2,3.175515650101915,neon_19_to_14,TA,Dry
68,corn_grain,1,7.695166332912961,neon_19_to_14,TA,Irrigated
68,corn_grain,2,7.451647904977384,neon_19_to_14,TA,Dry
68,corn_silage,1,29.41505466688007,neon_19_to_14,TA,Irrigated
68,corn_silage,2,22.67385245508754,neon_19_to_14,TA,Dry
68,cotton_upland,1,0.8829400447957042,neon_19_to_14,TA,Irrigated
68,cotton_upland,2,0.9873333214451114,neon_19_to_14,TA,Dry
68,hay_alfalfa,1,10.361534230986626,neon_19_to_14,TA,Irrigated
68,hay_alfalfa,2,4.402178677720961,neon_19_to_14,TA,Dry
68,hay_non_alfalfa,1,5.253308739565497,neon_19_to_14,TA,Irrigated
68,hay_non_alfalfa,2,4.451095210254152,neon_19_to_14,TA,Dry
68,oats_fall,2,1.070576986356143,neon_19_to_14,TA,Dry
68,oats_spring,1,3.4331948119540816,neon_19_to_14,TA,Irrigated
68,oats_spring,2,2.172907981720278,neon_19_to_14,TA,Dry
68,potatoes_fall,1,49.76956293385481,neon_19_to_14,TA,Irrigated
68,potatoes_summer,2,26.015787743597265,neon_19_to_14,TA,Dry
68,rice,1,6.513418962987513,neon_19_to_14,TA,Irrigated
68,soybeans,1,2.6612942898164755,neon_19_to_14,TA,Irrigated
68,soybeans,2,2.1130067745686216,neon_19_to_14,TA,Dry
68,sugarbeets,1,61.19102991317196,neon_19_to_14,TA,Irrigated
68,wheat_durum,2,2.4688378759018184,neon_19_to_14,TA,Dry
68,wheat_spring,1,4.408659760846789,neon_19_to_14,TA,Irrigated
68,wheat_spring,2,3.5792079734312794,neon_19_to_14,TA,Dry
68,wheat_winter,1,3.180646122404022,neon_19_to_14,TA,Irrigated
68,wheat_winter,2,2.6712570462552425,neon_19_to_14,TA,Dry
69,barley_spring,1,6.579762904713339,neon_19_to_14,TA,Irrigated
69,barley_spring,2,3.1770294764577374,neon_19_to_14,TA,Dry
69,corn_grain,1,7.72519468341349,neon_19_to_14,TA,Irrigated
69,corn_grain,2,7.4615181304505835,neon_19_to_14,TA,Dry
69,corn_silage,1,30.00803257884454,neon_19_to_14,TA,Irrigated
69,corn_silage,2,22.816990663581688,neon_19_to_14,TA,Dry
69,cotton_upland,1,0.8804692092871389,neon_19_to_14,TA,Irrigated
69,cotton_upland,2,0.9845495456968455,neon_19_to_14,TA,Dry
69,hay_alfalfa,1,10.366066632965493,neon_19_to_14,TA,Irrigated
69,hay_alfalfa,2,4.350808817538873,neon_19_to_14,TA,Dry
69,hay_non_alfalfa,1,5.255745128904854,neon_19_to_14,TA,Irrigated
69,hay_non_alfalfa,2,4.405635951415227,neon_19_to_14,TA,Dry
69,oats_fall,2,1.117180645141636,neon_19_to_14,TA,Dry
69,oats_spring,1,3.4397285203207164,neon_19_to_14,TA,Irrigated
69,oats_spring,2,2.1682833399428425,neon_19_to_14,TA,Dry
69,potatoes_fall,1,49.6223389449801,neon_19_to_14,TA,Irrigated
69,potatoes_summer,2,26.124205243582416,neon_19_to_14,TA,Dry
69,rice,1,6.557719773069687,neon_19_to_14,TA,Irrigated
69,soybeans,1,2.6709755111576516,neon_19_to_14,TA,Irrigated
69,soybeans,2,2.0941713649967153,neon_19_to_14,TA,Dry
69,sugarbeets,1,61.23261800575659,neon_19_to_14,TA,Irrigated
69,wheat_durum,2,2.476325799944073,neon_19_to_14,TA,Dry
